CustomerID,Age,Gender,Income,Category,Spending,TransactionDate
1,0.8129591733286459,1,-0.0974399096176597,0,0.5972967824177146,2023-02-15
2,1.6805783551094848,1,1.1161729441405428,2,1.354200064230812,2023-07-12
3,0.14555980272800056,1,2.464497361900458,2,1.1190323345616306,2023-02-27
4,-0.7887993161129029,0,-0.6156697896780874,3,0.6700725636129911,2023-04-21
5,1.079918921568904,1,-0.5738998032328902,1,-1.3302066977905203,2023-05-09
6,-1.2559788755333545,1,0.9709181520489651,4,-0.7080265046442342,2023-12-03
7,-0.38835969375251567,1,0.6060015823653622,4,-0.6362702875333358,2023-07-13
8,0.8129591733286459,0,1.7793218446973296,2,-0.844577777186483,2023-12-06
9,-0.5218395678726447,0,0.507284733371086,4,0.0779519322647543,2023-11-22
10,-0.25487981963238665,1,-0.4428145724595386,2,0.14946204770011326,2023-01-08
11,-1.055759064353161,1,0.5140673195945024,3,-0.4724017290061934,2023-01-29
12,-1.055759064353161,1,1.0359235328832912,1,-0.4831950453477151,2023-04-22
13,-0.1881398825723221,1,0.745615411657267,3,1.1692722337539254,2023-06-10
14,0.6127393621484523,0,0.43012442078984575,0,1.0326154890650168,2023-05-11
15,0.8796991103887104,0,0.9936163118857443,0,-0.6432666065951038,2023-07-07
16,-0.1881398825723221,0,1.0969668088940374,0,1.4659302249257828,2023-06-12
17,-1.5896785608336772,0,1.3113905496006522,3,1.6017783498236327,2023-07-16
18,-0.32161975669245113,1,0.572558731481587,4,-0.5773113575504956,2023-12-30
19,-1.6564184978937417,1,-0.24920867065647875,1,-0.48098013026785885,2023-07-23
20,-0.1881398825723221,1,0.06688670908233596,0,0.04532588156464947,2023-07-31
21,1.1466588586289685,0,1.134438918920436,0,1.5610661012129419,2023-04-19
22,0.2122997397880651,1,-0.9038289726947124,0,1.3355314942720236,2023-10-03
23,0.7462192362685813,0,0.290510591497941,1,-1.3575942985398537,2023-03-14
24,-1.6564184978937417,0,-0.4771304294908822,0,-0.3476633368898447,2023-06-16
25,-0.38835969375251567,1,-0.051909281306013993,1,0.21147966993608816,2023-09-17
26,0.4125195509682587,1,1.2068984291686156,0,0.03660685077410438,2023-08-31
27,-0.9890191272930965,1,0.11161148556545696,3,-1.0398418780360321,2023-10-02
28,-0.32161975669245113,0,-0.0341133867594268,3,1.274603750884867,2023-04-12
29,1.1466588586289685,1,-1.4506665926677669,1,0.6415599266326193,2023-06-22
30,-0.12139994551225756,0,0.670805500242557,3,1.2018279696895902,2023-06-20
31,1.4803585439292912,1,0.5693353241674882,1,1.274427963973767,2023-05-21
32,0.012079928607871505,0,2.098170551516937,3,0.8901226189275984,2023-07-07
33,1.0131789845088395,0,-0.390904283838739,3,-0.18586906391367883,2023-03-27
34,0.07881986566793604,1,0.1398834538828653,1,0.4104704533009511,2023-02-21
35,-0.7220593790528383,0,0.1703043604096728,4,-1.1564237574773546,2023-04-21
36,-0.7887993161129029,0,1.5080855500797232,3,0.6300986200289187,2023-12-31
37,1.3468786698091622,1,-0.17688346904638666,0,-1.090679452726066,2023-12-08
38,1.6138384180494203,0,0.20018803238413055,4,0.7007649582909992,2023-02-12
39,1.1466588586289685,1,0.5314602882268271,1,-0.9154550597418828,2023-07-30
40,1.6805783551094848,0,0.10711214618952737,4,-1.305420743325462,2023-07-19
41,-1.5896785608336772,1,-0.5305852674496875,2,-1.1393021123362437,2023-10-25
42,0.6794792992085168,1,0.1146334299224246,2,-1.7076563533038007,2023-12-12
43,1.6138384180494203,0,1.0006003610662917,3,0.7870411742587328,2023-08-28
44,-1.322718812593419,0,-1.114894997449141,3,0.8346091124023125,2023-04-25
45,-0.38835969375251567,0,0.05305291935932856,0,0.07767067320699464,2023-01-26
46,-1.18923893847329,0,-0.786107451411062,4,-1.1529431766375804,2023-10-26
47,0.8129591733286459,0,1.1228883760449153,2,-1.4237604918777818,2023-03-18
48,-0.5885795049327093,1,-1.6151946743248937,3,-1.6479942756765618,2023-05-17
49,-1.5229386237736127,0,-0.643874603676452,4,-1.1376848727541264,2023-01-20
50,-0.12139994551225756,1,0.29910634433553784,3,1.3861229672865183,2023-07-30
51,-0.8555392531729674,1,1.4960649269708965,3,-0.8738990339579132,2023-08-28
52,1.5470984809893558,0,-0.14713410571001637,2,-0.4815074910011579,2023-02-08
53,-1.18923893847329,1,-0.6401139618100034,2,-1.34792601842937,2023-09-25
54,-0.05466000845219303,1,1.8140406276429355,3,-0.9406277454113602,2023-07-26
55,-1.6564184978937417,1,-1.5395117567626155,1,0.09261256065046933,2023-09-24
56,-0.4550996308125802,1,-2.295803697833049,3,0.4007670158082472,2023-06-03
57,0.07881986566793604,0,0.362365712874727,3,-0.8606095434787757,2023-02-11
58,1.3468786698091622,1,-0.5865919695321543,0,-1.5136579182141692,2023-01-11
59,-1.322718812593419,0,-1.1095898062446865,0,-0.3535697771027947,2023-10-21
60,1.1466588586289685,0,0.632661847025721,0,-0.8994232934495899,2023-04-08
61,-1.2559788755333545,1,0.16473055192904362,1,-0.9504014976685036,2023-10-02
62,1.3468786698091622,0,-0.6491126405618626,1,1.6262830452309311,2023-08-18
63,0.5459994250883877,0,-1.3705514900486027,3,0.43051016116631696,2023-08-08
64,-0.8555392531729674,0,0.7979286261923288,0,0.22367928156640718,2023-03-06
65,-0.6553194419927738,1,0.5741032808195927,1,-0.2674341906639406,2023-12-21
66,0.6127393621484523,0,-0.18077841955092272,2,-0.2216241216313583,2023-08-20
67,1.5470984809893558,0,1.7792546903782858,3,0.16809546027668154,2023-11-24
68,0.8796991103887104,0,-1.158813922103737,4,0.7094136743171046,2023-02-21
69,-1.5229386237736127,1,-1.6175450754914242,3,0.7292775952713708,2023-09-20
70,-1.6564184978937417,0,-0.7778474701686838,4,-1.1169771746265815,2023-09-24
71,-1.3894587496534836,1,-0.12678634703976763,0,0.026094793490342154,2023-12-25
72,1.0131789845088395,1,0.16426047169573754,4,-0.2807236811430782,2023-11-13
73,-1.5229386237736127,1,-0.3238842734331012,0,1.315351156877778,2023-11-20
74,0.14555980272800056,1,0.27372201173700966,2,0.48310560496734795,2023-06-03
75,-0.5885795049327093,1,-1.341607978540757,4,0.1388445182696909,2023-12-24
76,-0.05466000845219303,1,1.3734411403970541,3,-1.3129444231205294,2023-05-20
77,1.1466588586289685,0,-0.1636540681947728,0,0.39338396554206,2023-02-20
78,0.47925948802832324,1,1.0445864400399316,3,-1.3066512517031599,2023-04-27
79,-1.1224990014132255,0,0.26432040707088816,1,-0.5409234669528573,2023-02-15
80,0.6127393621484523,0,0.37922144695470206,0,-1.2174218156289511,2023-11-05
81,-0.8555392531729674,1,0.4930480177338163,4,0.6942256851980901,2023-03-29
82,0.27903967684812964,0,0.3700884595647554,0,-0.9967037700521651,2023-07-27
83,1.4136186068692267,0,0.5665148427676517,3,-0.3506868717607596,2023-09-26
84,-0.7887993161129029,0,1.2580028659608904,2,1.4028930386054297,2023-03-30
85,-1.2559788755333545,0,0.1170509854079987,0,-1.0034539874383936,2023-04-28
86,-0.8555392531729674,1,0.6333333902161583,4,0.05288471874193679,2023-02-23
87,-0.25487981963238665,0,-0.17130966056575747,1,-0.2552697364158413,2023-04-26
88,0.8796991103887104,1,1.3697476528496493,2,-1.651510013898556,2023-04-28
89,-0.38835969375251567,0,-0.7622005138314958,1,1.0446744711664566,2023-09-17
90,-0.7220593790528383,0,1.733253981833334,0,-1.474246492745616,2023-03-16
91,1.213398795689033,1,-0.12134684719722588,3,-0.06390810499270545,2023-11-01
92,-0.5885795049327093,0,-1.5221187881302907,3,0.23689845728110515,2023-01-07
93,1.3468786698091622,0,0.048150654069136614,4,0.4726990198302455,2023-05-02
94,-0.1881398825723221,0,-0.7669013161645566,3,0.6822721752433105,2023-01-11
95,-0.05466000845219303,1,0.7658960160084719,2,-0.8330461558183424,2023-12-14
96,-0.12139994551225756,0,-0.7382935762519296,3,-1.679846863967828,2023-08-03
97,1.213398795689033,1,-0.5303166501735126,4,0.8034245143732254,2023-10-06
98,0.9464390474487749,0,-1.9842748117892077,0,0.14981362152231234,2023-01-28
99,0.14555980272800056,1,-0.5364948475255353,0,1.1956051130366607,2023-08-23
100,-0.7887993161129029,1,-2.5225166789246654,3,1.1443104923777676,2023-11-09
101,1.213398795689033,0,-1.6763722589737275,1,1.2206723265594783,2023-01-26
102,-1.7231584349538063,0,0.6851093701988705,0,-0.026184233870709294,2023-02-23
103,-0.12139994551225756,1,0.7106951657545298,3,-0.5533691802587162,2023-01-29
104,-1.322718812593419,1,0.3476589170041512,4,1.0404907426822836,2023-12-19
105,-1.18923893847329,0,-1.0549261905430942,3,-0.14382083477863014,2023-06-13
106,-0.1881398825723221,1,-0.12893528524916684,0,-1.0760891391047906,2023-09-27
107,-1.7231584349538063,0,-0.08454628036126446,4,1.2612087882590695,2023-11-30
108,1.1466588586289685,0,-1.2477262405176293,3,1.3572235991017272,2023-02-04
109,-1.2559788755333545,0,1.4334771016221446,2,-0.09154180741757868,2023-10-13
110,-0.1881398825723221,0,0.8028980458015645,4,-1.4511129352448953,2023-12-14
111,-1.055759064353161,1,-0.30346936044380873,2,-0.36471466726651586,2023-09-30
112,1.6138384180494203,0,-0.0537896022392383,1,1.0821873979951329,2023-07-27
113,-0.6553194419927738,1,0.1290044541977818,4,1.4241280974662736,2023-08-26
114,-1.2559788755333545,0,-2.1375881221660324,2,-1.0063720501626487,2023-04-03
115,0.5459994250883877,1,-0.32986100782799277,0,-1.4814889134829239,2023-06-22
116,0.5459994250883877,0,-0.7678414766311688,0,1.3391175472584578,2023-03-20
117,0.4125195509682587,1,-1.0898464364458313,1,-0.3592301156402051,2023-04-20
118,-1.4561986867135481,1,-0.36404255622124887,4,0.17104868038315665,2023-08-05
119,1.0131789845088395,0,1.7299634202001914,4,1.6548659969757427,2023-12-24
120,0.8129591733286459,0,0.5646345218344274,4,-1.4828952087717213,2023-04-16
121,0.9464390474487749,0,-0.6562309983804974,1,0.5419239054213084,2023-02-16
122,0.07881986566793604,0,0.4958684991336528,4,-1.4566678016356458,2023-06-30
123,-1.322718812593419,1,1.3287163639139332,0,-0.407747303103723,2023-03-05
